screen_name,r,w
883,"[0.         0.02521785 0.28869814 2.07435943 0.11020358 0.13542143
 0.39890172 2.18456301 0.49409359 0.51931144 0.78279173 2.56845301
 1.34151453 1.36673238 1.63021267 3.41587395]",[1.34151453 0.49409359 0.11020358 2.07435943 0.28869814 0.02521785]
85,"[ 0.          2.37883733  0.65193189 -1.17899673  0.49625406  2.87509139
  1.14818596 -0.68274266  1.56521646  3.94405379  2.21714836  0.38621974
  0.46035812  2.83919545  1.11229001 -0.71863861]",[ 0.46035812  1.56521646  0.49625406 -1.17899673  0.65193189  2.37883733]
785,"[0.         0.38714217 0.47316918 1.78692676 0.06156236 0.44870453
 0.53473155 1.84848912 0.36308812 0.75023029 0.83625731 2.15001488
 0.55021859 0.93736076 1.02338777 2.33714535]",[0.55021859 0.36308812 0.06156236 1.78692676 0.47316918 0.38714217]
533,"[0.         0.13572292 0.09777342 2.01645003 0.50205702 0.63777994
 0.59983043 2.51850704 0.52173769 0.65746062 0.61951111 2.53818772
 0.7738647  0.90958763 0.87163812 2.79031473]",[0.7738647  0.52173769 0.50205702 2.01645003 0.09777342 0.13572292]
303,"[0.         0.49788237 0.34490003 0.96981993 0.28267453 0.78055691
 0.62757457 1.25249446 0.17356265 0.67144503 0.51846269 1.14338258
 1.56603447 2.06391685 1.91093451 2.5358544 ]",[1.56603447 0.17356265 0.28267453 0.96981993 0.34490003 0.49788237]
220,"[0.         0.90715928 1.35559822 0.50378181 1.09761477 2.00477406
 2.45321299 1.60139659 1.14812305 2.05528234 2.50372127 1.65190487
 0.02989433 0.93705362 1.38549255 0.53367615]",[0.02989433 1.14812305 1.09761477 0.50378181 1.35559822 0.90715928]
43,"[ 0.          0.89199278  1.87981317 -0.39679719  0.12029082  1.0122836
  2.00010399 -0.27650637 -3.42482527 -2.53283249 -1.5450121  -3.82162246
  9.3436287  10.23562148 11.22344187  8.94683151]",[ 9.3436287  -3.42482527  0.12029082 -0.39679719  1.87981317  0.89199278]
960,"[ 0.          0.1624765   0.89923921 -2.8233969   0.01651664  0.17899314
  0.91575585 -2.80688026 -0.08492946  0.07754704  0.81430975 -2.90832636
 12.40731143 12.56978793 13.30655064  9.58391453]",[12.40731143 -0.08492946  0.01651664 -2.8233969   0.89923921  0.1624765 ]
643,"[0.         0.19918617 0.36168919 1.95309592 0.36651105 0.56569723
 0.72820024 2.31960697 0.3232345  0.52242068 0.68492369 2.27633042
 0.23295903 0.4321452  0.59464822 2.18605495]",[0.23295903 0.3232345  0.36651105 1.95309592 0.36168919 0.19918617]
460,"[0.         0.84508997 0.4370779  1.09924526 0.50050325 1.34559322
 0.93758115 1.59974851 0.98365868 1.82874865 1.42073658 2.08290394
 0.78752352 1.63261349 1.22460142 1.88676877]",[0.78752352 0.98365868 0.50050325 1.09924526 0.4370779  0.84508997]
821,"[0.         0.14096976 0.21372598 1.19149501 0.03955774 0.18052751
 0.25328372 1.23105275 0.39416515 0.53513491 0.60789113 1.58566016
 0.89233281 1.03330257 1.10605879 2.08382782]",[0.89233281 0.39416515 0.03955774 1.19149501 0.21372598 0.14096976]
763,"[ 0.          0.76209222  0.0097044   5.80420038  1.24866828  2.0107605
  1.25837268  7.05286866  0.9512533   1.71334552  0.96095769  6.75545367
 -2.4640186  -1.70192638 -2.4543142   3.34018178]",[-2.4640186   0.9512533   1.24866828  5.80420038  0.0097044   0.76209222]
730,"[0.         0.22676791 0.1707922  0.11074036 1.55348537 1.78025328
 1.72427757 1.66422573 2.93828607 3.16505398 3.10907827 3.04902643
 0.84416149 1.0709294  1.01495369 0.95490185]",[0.84416149 2.93828607 1.55348537 0.11074036 0.1707922  0.22676791]
577,"[ 0.          0.49468591  2.96008949 -2.10106644  0.59254142  1.08722733
  3.55263091 -1.50852502  0.3981442   0.89283011  3.35823369 -1.70292223
  0.70703358  1.2017195   3.66712308 -1.39403285]",[ 0.70703358  0.3981442   0.59254142 -2.10106644  2.96008949  0.49468591]
537,"[ 0.          0.0667458   2.17981363 -0.80508245  0.97209779  1.03884359
  3.15191142  0.16701534  0.99661343  1.06335923  3.17642706  0.19153098
 15.49759376 15.56433956 17.67740739 14.69251131]",[15.49759376  0.99661343  0.97209779 -0.80508245  2.17981363  0.0667458 ]
943,"[  0.           0.06791774  15.25843365   6.38212633  -4.88375821
  -4.81584047  10.37467545   1.49836812  -5.04648921  -4.97857147
  10.21194445   1.33563712 -16.6377334  -16.56981567  -1.37929975
 -10.25560708]","[-16.6377334   -5.04648921  -4.88375821   6.38212633  15.25843365
   0.06791774]"
328,"[  0.           0.98581984   5.28015463  -3.71697967 -13.08341382
 -12.09759398  -7.80325919 -16.80039349  -7.19195269  -6.20613285
  -1.91179806 -10.90893236  -9.69085483  -8.70503498  -4.41070019
 -13.4078345 ]","[ -9.69085483  -7.19195269 -13.08341382  -3.71697967   5.28015463
   0.98581984]"
35,"[ 0.          0.07860759  0.99254824  1.15315423  0.22236555  0.30097314
  1.21491378  1.37551978  0.61166088  0.69026847  1.60420911  1.76481511
 -0.19110533 -0.11249773  0.80144291  0.96204891]",[-0.19110533  0.61166088  0.22236555  1.15315423  0.99254824  0.07860759]
151,"[  0.           0.73005969   8.51153933  -7.37203519  -7.0284526
  -6.29839291   1.48308673 -14.40048779  87.88934067  88.61940036
  96.40088     80.51730548 -14.35840171 -13.62834202  -5.84686238
 -21.7304369 ]","[-14.35840171  87.88934067  -7.0284526   -7.37203519   8.51153933
   0.73005969]"
415,"[ 0.          0.4485673   2.01465165 -1.20192738  0.47227283  0.92084014
  2.48692448 -0.72965455  0.06155932  0.51012663  2.07621097 -1.14036806
  2.06769543  2.51626273  4.08234707  0.86576805]",[ 2.06769543  0.06155932  0.47227283 -1.20192738  2.01465165  0.4485673 ]
680,"[ 0.          0.55143803 -0.16142712  4.21479507  0.99902852  1.55046655
  0.8376014   5.21382359 -0.97175874 -0.42032071 -1.13318586  3.24303634
 -0.91924707 -0.36780904 -1.08067419  3.29554801]",[-0.91924707 -0.97175874  0.99902852  4.21479507 -0.16142712  0.55143803]
953,"[0.         0.55419807 0.2480608  1.64873481 2.36136557 2.91556364
 2.60942637 4.01010038 0.91309211 1.46729018 1.16115291 2.56182692
 0.07251764 0.62671571 0.32057845 1.72125246]",[0.07251764 0.91309211 2.36136557 1.64873481 0.2480608  0.55419807]
359,"[0.         0.20156024 0.12948545 4.66489826 1.17235838 1.37391863
 1.30184384 5.83725665 4.94797947 5.14953971 5.07746492 9.61287773
 1.3194004  1.52096065 1.44888585 5.98429867]",[1.3194004  4.94797947 1.17235838 4.66489826 0.12948545 0.20156024]
1047,"[ 0.          0.27733042  0.32910412 -0.04296926  0.74197795  1.01930837
  1.07108206  0.69900868 -0.79875761 -0.52142719 -0.46965349 -0.84172688
  1.634954    1.91228442  1.96405811  1.59198473]",[ 1.634954   -0.79875761  0.74197795 -0.04296926  0.32910412  0.27733042]
478,"[0.         0.26634785 0.22480221 0.06717483 0.57198744 0.83833528
 0.79678965 0.63916227 0.82156849 1.08791633 1.0463707  0.88874332
 9.41378834 9.68013618 9.63859055 9.48096317]",[9.41378834 0.82156849 0.57198744 0.06717483 0.22480221 0.26634785]
106,"[ 0.          0.2208712   1.62399654 -0.4412762   0.44709724  0.66796843
  2.07109378  0.00582104  0.91391037  1.13478157  2.53790692  0.47263417
  3.18126805  3.40213924  4.80526459  2.73999185]",[ 3.18126805  0.91391037  0.44709724 -0.4412762   1.62399654  0.2208712 ]
993,"[ 0.          0.75504108  1.2632042   4.29732512  0.99096433  1.7460054
  2.25416853  5.28828944  0.47329071  1.22833178  1.73649491  4.77061582
 -1.98052938 -1.22548831 -0.71732518  2.31679573]",[-1.98052938  0.47329071  0.99096433  4.29732512  1.2632042   0.75504108]
548,"[ 0.          1.88928191  0.20651897 -0.25029563  6.06393206  7.95321397
  6.27045103  5.81363644 -1.08189422  0.80738768 -0.87537525 -1.33218985
  0.50583634  2.39511825  0.71235531  0.25554072]",[ 0.50583634 -1.08189422  6.06393206 -0.25029563  0.20651897  1.88928191]
1050,"[ 0.          0.334465    1.02185013  0.62258311  0.792547    1.127012
  1.81439713  1.41513012  1.542436    1.876901    2.56428613  2.16501912
 17.31747137 17.65193637 18.3393215  17.94005448]",[17.31747137  1.542436    0.792547    0.62258311  1.02185013  0.334465  ]
1070,"[0.         0.17835796 0.61078695 1.40609539 1.51483448 1.69319244
 2.12562143 2.92092987 0.57006695 0.74842491 1.1808539  1.97616234
 0.93904596 1.11740392 1.54983291 2.34514135]",[0.93904596 0.57006695 1.51483448 1.40609539 0.61078695 0.17835796]
162,"[ 0.          0.37798159  0.2417431   2.15481255 -0.51030839 -0.1323268
 -0.26856528  1.64450417  0.85549685  1.23347844  1.09723995  3.0103094
 -0.23443371  0.14354788  0.00730939  1.92037884]",[-0.23443371  0.85549685 -0.51030839  2.15481255  0.2417431   0.37798159]
916,"[0.         0.40948473 0.04126866 0.07755603 0.71223869 1.12172342
 0.75350735 0.78979471 0.89791863 1.30740336 0.93918729 0.97547466
 3.36356107 3.7730458  3.40482973 3.4411171 ]",[3.36356107 0.89791863 0.71223869 0.07755603 0.04126866 0.40948473]
268,"[ 0.          0.75755759  0.42228031 -1.49132468  3.816785    4.5743426
  4.23906531  2.32546032  0.36885275  1.12641035  0.79113306 -1.12247193
  3.26230888  4.01986647  3.68458919  1.77098419]",[ 3.26230888  0.36885275  3.816785   -1.49132468  0.42228031  0.75755759]
881,"[0.         0.27441777 0.90384905 1.25223518 1.27182497 1.54624273
 2.17567401 2.52406015 0.72286907 0.99728684 1.62671812 1.97510425
 0.75800642 1.03242419 1.66185547 2.01024161]",[0.75800642 0.72286907 1.27182497 1.25223518 0.90384905 0.27441777]
708,"[ 0.          0.13973896  3.08327501 -2.10357932  0.16418532  0.30392428
  3.24746033 -1.939394    0.62005582  0.75979478  3.70333083 -1.4835235
  6.57396498  6.71370395  9.65724     4.47038567]",[ 6.57396498  0.62005582  0.16418532 -2.10357932  3.08327501  0.13973896]
1010,"[ 0.          2.46838131  0.37817834 -1.17192266  0.22935494  2.69773624
  0.60753327 -0.94256772  0.7586486   3.22702991  1.13682694 -0.41327406
  3.26219548  5.73057679  3.64037381  2.09027282]",[ 3.26219548  0.7586486   0.22935494 -1.17192266  0.37817834  2.46838131]
417,"[ 0.          0.72285379  0.26447164 -0.35997888  2.31142783  3.03428162
  2.57589947  1.95144895  0.08195442  0.80480821  0.34642606 -0.27802446
  2.60116061  3.3240144   2.86563225  2.24118173]",[ 2.60116061  0.08195442  2.31142783 -0.35997888  0.26447164  0.72285379]
184,"[ 0.          0.35608172  3.15048294 -2.76795906  0.89247938  1.24856109
  4.04296232 -1.87547969  0.57873143  0.93481315  3.72921438 -2.18922763
  8.04795389  8.40403561 11.19843684  5.27999483]",[ 8.04795389  0.57873143  0.89247938 -2.76795906  3.15048294  0.35608172]
254,"[ 0.          1.18990767  0.78656025  0.78105641  0.0244561   1.21436377
  0.81101635  0.8055125  -1.46955404 -0.27964637 -0.68299379 -0.68849763
 -0.4936795   0.69622817  0.29288076  0.28737691]",[-0.4936795  -1.46955404  0.0244561   0.78105641  0.78656025  1.18990767]
142,"[0.         0.25631259 0.09763423 1.74656562 1.41294207 1.66925466
 1.5105763  3.15950769 1.2991422  1.55545479 1.39677643 3.04570782
 0.82446024 1.08077283 0.92209448 2.57102586]",[0.82446024 1.2991422  1.41294207 1.74656562 0.09763423 0.25631259]
263,"[ 0.          0.72904989  0.30355223 -0.07914646  1.1469511   1.87600099
  1.45050333  1.06780464  3.35826861  4.0873185   3.66182084  3.27912215
  2.14428902  2.87333892  2.44784126  2.06514256]",[ 2.14428902  3.35826861  1.1469511  -0.07914646  0.30355223  0.72904989]
610,"[0.         0.84897517 0.2713225  1.42452756 5.00121299 5.85018816
 5.27253549 6.42574055 3.37500393 4.2239791  3.64632643 4.79953149
 1.60725419 2.45622936 1.87857668 3.03178175]",[1.60725419 3.37500393 5.00121299 1.42452756 0.2713225  0.84897517]
862,"[ 0.          0.16460307  1.74821055 -0.15196791  0.94190869  1.10651176
  2.69011924  0.78994078 -1.3242177  -1.15961463  0.42399284 -1.47618561
  3.16779316  3.33239623  4.9160037   3.01582524]",[ 3.16779316 -1.3242177   0.94190869 -0.15196791  1.74821055  0.16460307]
508,"[0.         0.80678178 0.07815047 0.19129955 0.9920446  1.79882638
 1.07019507 1.18334414 0.53741103 1.34419282 0.6155615  0.72871058
 1.28711685 2.09389863 1.36526732 1.4784164 ]",[1.28711685 0.53741103 0.9920446  0.19129955 0.07815047 0.80678178]
216,"[ 0.          0.68041107  0.76311846  0.58196955  1.17456385  1.85497492
  1.93768232  1.7565334  -0.0679683   0.61244276  0.69515016  0.51400124
  2.17696533  2.8573764   2.9400838   2.75893488]",[ 2.17696533 -0.0679683   1.17456385  0.58196955  0.76311846  0.68041107]
633,"[ 0.          0.25641416  0.94884712  4.0353073   0.91307607  1.16949022
  1.86192319  4.94838337  0.07759621  0.33401037  1.02644334  4.11290352
 -1.60980033 -1.35338617 -0.6609532   2.42550698]",[-1.60980033  0.07759621  0.91307607  4.0353073   0.94884712  0.25641416]
447,"[ 0.          1.54909535  0.72797271 -0.62593382  0.68171533  2.23081068
  1.40968804  0.05578151 -0.62436491  0.92473043  0.10360779 -1.25029874
 -0.28463211  1.26446324  0.4433406  -0.91056593]",[-0.28463211 -0.62436491  0.68171533 -0.62593382  0.72797271  1.54909535]
758,"[ 0.          0.41762893  3.55684534  2.70006941  0.68918601  1.10681493
  4.24603134  3.38925541  0.94309624  1.36072517  4.49994158  3.64316564
 -4.07420326 -3.65657433 -0.51735792 -1.37413385]",[-4.07420326  0.94309624  0.68918601  2.70006941  3.55684534  0.41762893]
867,"[0.         0.38871788 0.28517088 1.64505761 0.80599455 1.19471243
 1.09116543 2.45105216 0.93207212 1.32078999 1.217243   2.57712973
 1.92678513 2.31550301 2.21195601 3.57184274]",[1.92678513 0.93207212 0.80599455 1.64505761 0.28517088 0.38871788]
17,"[ 0.00000000e+00  5.83300772e-01  3.02448203e-02 -1.25915772e+01
  9.95380539e-01  1.57868131e+00  1.02562536e+00 -1.15961967e+01
  7.74840383e-02  6.60784811e-01  1.07728859e-01 -1.25140932e+01
  5.88170401e+01  5.94003409e+01  5.88472850e+01  4.62254629e+01]","[ 5.88170401e+01  7.74840383e-02  9.95380539e-01 -1.25915772e+01
  3.02448203e-02  5.83300772e-01]"
844,"[0.         0.92754714 0.83804725 0.81657723 0.85690557 1.78445272
 1.69495282 1.6734828  0.84263946 1.77018661 1.68068672 1.65921669
 4.72601508 5.65356223 5.56406233 5.54259231]",[4.72601508 0.84263946 0.85690557 0.81657723 0.83804725 0.92754714]
207,"[ 0.          1.17533652  0.41344196 -0.0889831   0.40023147  1.57556799
  0.81367343  0.31124837  2.49939379  3.67473031  2.91283576  2.41041069
  0.30776961  1.48310613  0.72121157  0.21878651]",[ 0.30776961  2.49939379  0.40023147 -0.0889831   0.41344196  1.17533652]
204,"[0.         0.1550763  1.24190507 0.9979938  1.05454614 1.20962244
 2.29645121 2.05253994 0.04299408 0.19807038 1.28489914 1.04098787
 0.79832445 0.95340075 2.04022952 1.79631825]",[0.79832445 0.04299408 1.05454614 0.9979938  1.24190507 0.1550763 ]
928,"[  0.           0.51866839   0.28722937   0.88325517 -23.67278286
 -23.15411447 -23.38555349 -22.78952769 -34.38582761 -33.86715921
 -34.09859824 -33.50257243  80.17895404  80.69762243  80.46618341
  81.06220921]","[ 80.17895404 -34.38582761 -23.67278286   0.88325517   0.28722937
   0.51866839]"
483,"[0.         0.13376366 0.62084205 1.63378489 0.73469647 0.86846013
 1.35553852 2.36848136 0.13076077 0.26452443 0.75160282 1.76454567
 0.40988529 0.54364895 1.03072734 2.04367019]",[0.40988529 0.13076077 0.73469647 1.63378489 0.62084205 0.13376366]
136,"[ 0.          0.48496191  0.05521141 -1.25515133  0.32072581  0.80568772
  0.37593722 -0.93442552  0.09528027  0.58024218  0.15049168 -1.15987106
  2.49586758  2.98082949  2.55107899  1.24071625]",[ 2.49586758  0.09528027  0.32072581 -1.25515133  0.05521141  0.48496191]
23,"[0.         0.68641539 0.15280411 4.23927275 0.62821192 1.31462732
 0.78101604 4.86748467 1.84282232 2.52923771 1.99562643 6.08209506
 0.25380155 0.94021694 0.40660566 4.49307429]",[0.25380155 1.84282232 0.62821192 4.23927275 0.15280411 0.68641539]
918,"[0.         0.74751594 0.02285839 2.70527964 0.53958516 1.2871011
 0.56244355 3.2448648  0.95534146 1.7028574  0.97819984 3.66062109
 0.36111407 1.10863002 0.38397246 3.06639371]",[0.36111407 0.95534146 0.53958516 2.70527964 0.02285839 0.74751594]
772,"[0.         0.45496424 0.92265618 0.47156447 0.60526204 1.06022629
 1.52791823 1.07682652 0.9985268  1.45349104 1.92118298 1.47009127
 4.62405867 5.07902292 5.54671485 5.09562315]",[4.62405867 0.9985268  0.60526204 0.47156447 0.92265618 0.45496424]
218,"[ 0.          0.74838607  0.85719323 -1.98921092 -1.06528759 -0.31690152
 -0.20809437 -3.05449851  0.78485386  1.53323993  1.64204708 -1.20435706
  4.79298192  5.54136799  5.65017515  2.803771  ]",[ 4.79298192  0.78485386 -1.06528759 -1.98921092  0.85719323  0.74838607]
964,"[ 0.          2.33201709  0.06398345  0.94512036  0.20913262  2.54114972
  0.27311607  1.15425298  0.21019871  2.5422158   0.27418216  1.15531907
 -3.42595755 -1.09394045 -3.3619741  -2.48083719]",[-3.42595755  0.21019871  0.20913262  0.94512036  0.06398345  2.33201709]
973,"[ 0.          1.04689497  0.59422841 -0.13971075  0.08251603  1.129411
  0.67674444 -0.05719472  0.7215705   1.76846546  1.31579891  0.58185975
  7.753363    8.80025796  8.34759141  7.61365225]",[ 7.753363    0.7215705   0.08251603 -0.13971075  0.59422841  1.04689497]
394,"[ 0.          0.11534047  0.9166172  -7.63914504  0.91181794  1.02715841
  1.82843514 -6.7273271   0.31792133  0.43326181  1.23453853 -7.32122371
  7.5608212   7.67616167  8.47743839 -0.07832385]",[ 7.5608212   0.31792133  0.91181794 -7.63914504  0.9166172   0.11534047]
98,"[ 0.          0.84503765  5.70903745 -4.49988749  0.65009216  1.49512981
  6.35912961 -3.84979533 -1.09273423 -0.24769658  4.61630323 -5.59262171
 -4.86161275 -4.0165751   0.84742471 -9.36150023]",[-4.86161275 -1.09273423  0.65009216 -4.49988749  5.70903745  0.84503765]
186,"[ 0.          0.98778857  1.41100289 -0.13600304  0.09550462  1.08329318
  1.50650751 -0.04049843  0.86166247  1.84945104  2.27266536  0.72565943
  3.65592749  4.64371606  5.06693038  3.51992445]",[ 3.65592749  0.86166247  0.09550462 -0.13600304  1.41100289  0.98778857]
704,"[0.         0.18065555 0.7657876  1.01388117 1.51048238 1.69113794
 2.27626999 2.52436356 0.89444879 1.07510434 1.66023639 1.90832996
 0.74483827 0.92549382 1.51062587 1.75871945]",[0.74483827 0.89444879 1.51048238 1.01388117 0.7657876  0.18065555]
419,"[0.         0.13437885 0.98070643 0.48183034 0.66528771 0.79966655
 1.64599414 1.14711805 0.7487662  0.88314505 1.72947263 1.23059654
 0.05495735 0.1893362  1.03566378 0.53678769]",[0.05495735 0.7487662  0.66528771 0.48183034 0.98070643 0.13437885]
847,"[ 0.00000000e+00  8.21846452e-01  5.15997798e-01  5.58801039e+01
 -6.61064745e+00 -5.78880100e+00 -6.09464965e+00  4.92694564e+01
  4.03754885e-02  8.62221941e-01  5.56373286e-01  5.59204794e+01
 -5.88912823e+01 -5.80694359e+01 -5.83752845e+01 -3.01117842e+00]","[-5.88912823e+01  4.03754885e-02 -6.61064745e+00  5.58801039e+01
  5.15997798e-01  8.21846452e-01]"
449,"[0.         0.70876756 1.28060407 0.45961133 3.03643289 3.74520045
 4.31703696 3.49604422 0.6342829  1.34305047 1.91488697 1.09389424
 0.66890288 1.37767044 1.94950695 1.12851421]",[0.66890288 0.6342829  3.03643289 0.45961133 1.28060407 0.70876756]
794,"[ 0.00000000e+00  9.80500562e-01  2.17217659e+00 -1.23283954e-01
  4.32556734e-01  1.41305730e+00  2.60473332e+00  3.09272780e-01
  2.38147596e-03  9.82882038e-01  2.17455807e+00 -1.20902478e-01
 -1.09047029e+00 -1.09969730e-01  1.08170630e+00 -1.21375425e+00]",[-1.09047029  0.00238148  0.43255673 -0.12328395  2.17217659  0.98050056]
