,followers_count_author,following_count_author,tweet_count_author,average_like_count,average_reply_count,avg_retweet_count,nr_tweets,nr_retweets,nr_replies,account_age,NT+nt,NT+rp,NT+rt,NT+tw,RP+nt,RP+rp,RP+rt,RP+tw,RT+nt,RT+rp,RT+rt,RT+tw,nr_mentions,nr_hashtags,nr_urls,nr_longwords,nr_pos,degree_in,degree_out,eigen_left,betweenness
198,750,1347,13012,0.8,0.26666666666666666,70.8,0,6,9,5104,0.0,0.97488093,0.40837443,0.75340608,0.54617845,1.52105939,0.95455288,1.29958453,1.19386192,2.16874286,1.60223636,1.94726801,1.1111111111111112,3.111111111111111,1.4444444444444444,5.333333333333333,12.777777777777779,0,1,-1.028197547210271e-19,0.0
199,175,745,2328,0.7142857142857143,0.17857142857142858,0.17857142857142858,41,14,1,1568,0.0,0.30893689,3.28279006,-2.14959716,0.62239483,0.93133172,3.90518489,-1.52720233,-3.39956258,-3.0906257,-0.11677253,-5.54915975,0.023809523809523808,1.7142857142857142,0.9761904761904762,3.261904761904762,5.761904761904762,0,0,-1.3083682489834265e-19,0.0
200,3533,4126,196671,5.0,1.2857142857142858,9.857142857142858,1,4,2,3554,0.0,0.3379652,0.76656015,3.6818367,0.97218303,1.31014822,1.73874318,4.65401973,0.12983925,0.46780445,0.89639941,3.81167596,1.3333333333333333,1.0,0.0,8.333333333333334,27.333333333333332,2,2,0.053916150231558775,0.0021596020919430934
201,2778,3180,55948,6.52972972972973,0.6486486486486487,423.22162162162164,9,152,24,1030,0.0,0.64522349,1.20361892,0.98689702,0.55686778,1.20209127,1.7604867,1.5437648,-0.92920328,-0.28397979,0.27441564,0.05769374,1.1515151515151516,3.0606060606060606,0.5151515151515151,5.393939393939394,13.151515151515152,6,33,0.02929389460259669,0.002973586867362239
202,2707,3199,36195,4.0,1.2857142857142858,1.2857142857142858,4,1,2,589,0.0,0.29208146,0.11990948,-0.01451009,0.56545549,0.85753694,0.68536496,0.55094539,3.9026527,4.19473415,4.02256217,3.8881426,0.5,1.3333333333333333,0.16666666666666666,6.5,19.0,1,0,0.03987860640308036,0.0
203,450,1056,6049,1.1111111111111112,0.6296296296296297,0.25925925925925924,17,4,6,519,0.0,1.29384151,0.0110563,1.09243516,0.91060735,2.20444886,0.92166366,2.00304251,-1.50113385,-0.20729233,-1.49007754,-0.40869869,0.5217391304347826,2.0869565217391304,0.6956521739130435,6.826086956521739,13.608695652173912,0,0,-1.959211383266885e-19,0.0
204,86,205,844,43.333333333333336,3.75,188.91666666666666,6,3,3,903,0.0,0.00457992,1.42322313,-0.3680515,0.57069487,0.5752748,1.993918,0.20264337,2.64355582,2.64813574,4.06677895,2.27550432,0.3333333333333333,3.3333333333333335,0.5555555555555556,8.666666666666666,22.444444444444443,3,0,0.009358835133211698,0.0
205,4,8,158,3.4444444444444446,0.7777777777777778,975.2222222222222,6,3,0,959,0.0,0.78184195,0.44128184,-6.16764989,1.40232835,2.18417029,1.84361018,-4.76532155,5.36540091,6.14724286,5.80668275,-0.80224898,0.0,3.8333333333333335,1.1666666666666667,9.0,19.833333333333332,0,0,-7.974252341597876e-20,0.0
206,1877,1983,30579,9.25,0.75,1.875,16,0,0,5040,0.0,0.24071248,0.2459285,3.01868214,0.08123578,0.32194825,0.32716427,3.09991791,5.00859235,5.24930482,5.25452084,8.02727448,0.0,3.625,1.0,6.75,11.25,1,0,-7.493450408331244e-19,0.0
207,157,32,9202,3.0,0.2857142857142857,1.4285714285714286,4,3,0,1873,0.0,0.93795446,1.865949,1.30704488,0.24600768,1.18396215,2.11195668,1.55305256,-1.39925145,-0.46129699,0.46669755,-0.09220657,0.0,5.5,0.75,8.25,18.25,0,0,2.560551517295395e-19,0.0
208,729,287,137984,1.988888888888889,0.6111111111111112,0.32222222222222224,11,13,66,2956,0.0,0.65525413,0.37491299,1.2538759,0.55146429,1.20671843,0.92637729,1.80534019,1.14469431,1.79994845,1.51960731,2.39857022,1.4155844155844155,2.012987012987013,0.05194805194805195,7.1688311688311686,18.246753246753247,2,0,0.039878606403080386,0.0
209,6992,1109,18586,5.0,0.2857142857142857,1.7142857142857142,7,0,0,4637,0.0,0.93297746,1.58386081,1.14639994,0.37072403,1.3037015,1.95458485,1.51712397,-0.82093021,0.11204725,0.7629306,0.32546973,0.0,2.142857142857143,1.0,6.571428571428571,11.857142857142858,1,0,0.03987860640308038,0.0
210,506,749,4039,4.0,0.2777777777777778,104.27777777777777,4,6,8,3435,0.0,0.76378812,0.3203134,1.15678083,0.63416271,1.39795082,0.95447611,1.79094354,5.20937926,5.97316737,5.52969266,6.36616009,1.5833333333333333,2.4166666666666665,0.8333333333333334,9.666666666666666,21.0,4,2,0.07836341340948914,7.186482829243314e-05
211,180,533,10721,0.8976377952755905,0.25196850393700787,21.62992125984252,12,77,38,396,0.0,0.54366116,1.16583472,0.11299491,0.07346251,0.61712368,1.23929724,0.18645743,1.63691992,2.18058108,2.80275464,1.74991483,2.0,2.26,0.4,7.22,18.42,5,0,0.04055211654939819,0.0
212,603,667,2192,152.83333333333334,10.666666666666666,45.833333333333336,6,0,0,1418,0.0,0.59772526,0.87829366,0.00499885,1.33584304,1.9335683,2.2141367,1.34084189,2.0654806,2.66320587,2.94377426,2.07047945,0.0,3.3333333333333335,1.5,10.333333333333334,23.166666666666668,6,0,0.014681410428860986,0.0
213,1683,2071,5585,1.1176470588235294,0.29411764705882354,0.5882352941176471,12,0,5,4741,0.0,0.33952932,19.21742443,-17.90060244,0.79670008,1.13622941,20.01412451,-17.10390236,16.86779274,17.20732207,36.08521717,-1.0328097,1.411764705882353,2.9411764705882355,0.17647058823529413,7.0,18.705882352941178,1,0,0.03987860640308035,0.0
214,57,205,3794,0.7241379310344828,0.1724137931034483,342.48275862068965,5,15,9,1515,0.0,0.591034,1.28642743,0.42604325,0.37843897,0.96947297,1.6648664,0.80448222,1.21732779,1.8083618,2.50375522,1.64337104,1.2857142857142858,1.6428571428571428,0.5714285714285714,15.785714285714286,35.92857142857143,1,7,-2.786529532101299e-18,0.0
215,1318,2298,12473,1.8636363636363635,0.22727272727272727,252.22727272727272,1,15,6,1320,0.0,0.44019986,0.8788796,1.46628729,0.64974852,1.08994838,1.52862812,2.11603581,1.75167262,2.19187248,2.63055223,3.21795991,1.1428571428571428,1.0,0.14285714285714285,3.142857142857143,6.857142857142857,2,3,0.012902215904579434,3.65724317009838e-06
216,163,745,6048,3.076923076923077,0.15384615384615385,7.461538461538462,0,10,3,3324,0.0,0.88203197,-0.25356029,3.12747057,-1.31378928,-0.43175731,-1.56734958,1.81368129,1.88553562,2.7675676,1.63197533,5.01300619,1.0,1.3333333333333333,1.0,3.3333333333333335,11.666666666666666,0,1,5.1931331901587584e-20,0.0
217,7171,3684,45443,10.714285714285714,0.42857142857142855,45.285714285714285,1,6,0,3134,0.0,0.79599922,0.87211469,0.63039087,0.16659429,0.96259351,1.03870898,0.79698515,0.21606556,1.01206478,1.08818025,0.84645642,0.0,1.0,0.0,18.0,28.0,0,2,-1.684783539865997e-19,0.0
218,207,309,1067,0.6153846153846154,0.0,1.3076923076923077,3,6,4,3846,0.0,0.48485574,0.70881629,1.25826482,0.92629196,1.4111477,1.63510825,2.18455678,0.26722578,0.75208153,0.97604208,1.5254906,0.5714285714285714,1.1428571428571428,0.14285714285714285,4.0,8.714285714285714,1,1,-5.267022596898283e-19,0.0
219,146,493,457,3.393939393939394,1.0303030303030303,104.45454545454545,14,12,7,3161,0.0,0.36147317,12.3017208,-9.83905389,0.29831172,0.65978489,12.60003252,-9.54074217,-11.23949986,-10.87802669,1.06222094,-21.07855375,0.5238095238095238,3.857142857142857,0.6666666666666666,10.142857142857142,20.523809523809526,6,3,0.08783666713786441,0.019650107772570563
220,167,692,7515,0.6730769230769231,0.23076923076923078,170.82692307692307,9,43,0,4221,0.0,0.86201868,0.73386447,1.15207651,0.02514091,0.88715958,0.75900538,1.17721741,0.4690423,1.33106098,1.20290677,1.62111881,0.0,3.111111111111111,0.8888888888888888,9.333333333333334,21.11111111111111,3,4,0.02112971200048704,0.00043012445076044545
221,160,282,10476,0.547945205479452,0.0684931506849315,446.86301369863014,9,64,0,4669,0.0,0.25180928,1.39151256,0.45080187,0.17267509,0.42448438,1.56418765,0.62347696,1.05966724,1.31147652,2.4511798,1.51046911,0.0,4.666666666666667,2.0,5.888888888888889,8.555555555555555,3,13,0.0008800408691137863,0.00039863950554072344
222,18,2,323,0.9801980198019802,0.7128712871287128,0.16831683168316833,83,0,18,1262,0.0,0.56281375,0.44616275,0.3927297,0.91675341,1.47956716,1.36291616,1.30948311,0.71199909,1.27481284,1.15816184,1.10472879,1.5940594059405941,3.4257425742574257,0.8613861386138614,6.297029702970297,13.178217821782178,2,0,0.01993628265456799,0.0
223,81,82,1498,3.8333333333333335,1.5,1.3333333333333333,4,2,0,3275,0.0,0.27739104,3.71217357,-2.53923712,0.92067009,1.19806113,4.63284366,-1.61856703,7.49813165,7.77552269,11.21030523,4.95889453,0.0,4.25,1.0,8.5,13.0,0,1,2.160044733388232e-19,0.0
224,40,9,347,3.6,1.7,1.8,19,1,0,4117,0.0,0.29993216,0.66433718,5.16784904,0.14418763,0.44411979,0.80852481,5.31203667,0.82631673,1.12624889,1.49065391,5.99416577,0.0,2.4210526315789473,1.2105263157894737,9.368421052631579,21.36842105263158,2,0,0.042074966881812455,0.0
225,197,50,15009,0.13486842105263158,0.05263157894736842,248.75328947368422,40,264,0,1122,0.0,0.70341289,0.90772749,0.41729194,0.42230916,1.12572205,1.33003664,0.83960109,0.79359429,1.49700718,1.70132178,1.21088623,0.0,1.0,0.925,1.0,1.0,2,43,0.052107312161341936,0.005673849231021086
226,133,482,397,0.14473684210526316,0.02631578947368421,684.671052631579,3,73,0,4590,0.0,0.78680391,3.28956081,-1.77874673,0.65188423,1.43868814,3.94144503,-1.1268625,6.25323737,7.04004128,9.54279817,4.47449064,0.0,1.3333333333333333,1.0,6.666666666666667,17.333333333333332,1,11,1.4405898112366837e-18,0.0
227,46478,41042,518945,0.4714548802946593,0.06077348066298342,1.3535911602209945,386,109,48,3324,0.0,0.4194329,1.16675093,0.57356024,0.89235182,1.31178472,2.05910275,1.46591206,0.05652225,0.47595515,1.22327318,0.63008249,0.3870967741935484,10.824884792626728,1.0253456221198156,14.44700460829493,19.320276497695854,4,1,0.04644726245361112,3.446951687817723e-05
228,75,146,2417,193.92307692307693,14.076923076923077,65.0,12,1,0,1537,0.0,0.64619323,0.71608939,0.33523898,0.16665237,0.81284559,0.88274176,0.50189134,1.53585248,2.1820457,2.25194187,1.87109146,0.16666666666666666,1.9166666666666667,0.8333333333333334,7.25,18.5,16,0,0.08671519834621454,0.0
229,447,83,9716,10.818181818181818,2.4545454545454546,4.909090909090909,8,2,1,4908,0.0,0.90002893,0.28871109,1.41525697,0.24600376,1.14603269,0.53471485,1.66126073,0.9868051,1.88683403,1.27551619,2.40206206,0.1111111111111111,1.8888888888888888,0.3333333333333333,12.777777777777779,32.77777777777778,7,1,0.043204849675966106,0.0
230,12749,11690,8377,96.0,8.75,29.75,4,1,3,1783,0.0,0.48464276,0.89943637,0.95544525,1.8660729,2.35071566,2.76550927,2.82151814,0.00310856,0.48775132,0.90254494,0.95855381,2.0,1.4285714285714286,0.14285714285714285,11.142857142857142,29.857142857142858,2,0,0.0006735101463178099,0.0
231,1360,22,52842,0.9565217391304348,0.13043478260869565,391.2608695652174,14,9,0,3422,0.0,0.15311056,1.28847607,0.07593323,0.59481847,0.74792903,1.88329454,0.6707517,2.35268933,2.5057999,3.6411654,2.42862256,0.14285714285714285,1.8571428571428572,0.14285714285714285,8.714285714285714,19.428571428571427,0,1,4.301484960910416e-19,0.0
232,674,892,14823,5.166666666666667,0.5,1.8333333333333333,3,1,2,2699,0.0,1.61995206,0.68902863,2.40195643,1.3511147,2.97106676,2.04014333,3.75307114,-2.09647914,-0.47652708,-1.40745051,0.30547729,0.8,2.0,0.0,7.2,17.0,0,0,4.126135256618715e-19,0.0
233,324,436,5134,1.7446808510638299,0.1702127659574468,4.191489361702128,41,5,1,344,0.0,0.57936698,0.5534108,-6.94036036,1.67975998,2.25912696,2.23317077,-5.26060038,6.70586007,7.28522706,7.25927087,-0.23450028,0.023809523809523808,8.404761904761905,1.0952380952380953,8.333333333333334,12.785714285714286,0,4,-1.8123811636338736e-19,0.0
234,4092,3809,19771,9.736842105263158,0.5263157894736842,6.842105263157895,19,0,0,852,0.0,0.03183811,0.97466641,0.44466734,0.1076669,0.13950501,1.08233331,0.55233424,0.22517636,0.25701447,1.19984276,0.6698437,0.0,2.3157894736842106,1.105263157894737,6.473684210526316,13.894736842105264,3,0,0.0058580515521072995,0.0
235,154,234,4972,1.1470588235294117,0.20588235294117646,36.94117647058823,2,10,22,1224,0.0,0.20061258,1.32054549,1.26337573,0.49651384,0.69712642,1.81705933,1.75988957,-0.67724472,-0.47663214,0.64330077,0.58613101,1.8333333333333333,1.4583333333333333,0.125,4.708333333333333,12.5,1,1,0.03987860640308037,4.1318140100278126e-05
236,1009,170,3143,9.75,0.6666666666666666,2.5,7,0,5,4162,0.0,0.25951204,2.8344116,2.12539939,0.97977345,1.23928548,3.81418505,3.10517284,-2.47617194,-2.21665991,0.35823966,-0.35077255,0.75,3.9166666666666665,0.8333333333333334,9.833333333333334,19.25,2,0,0.003956442216959669,0.0
237,59,954,6048,1.9791666666666667,0.6666666666666666,0.3541666666666667,3,0,45,4654,0.0,0.13463498,3.24053068,3.10236391,0.72025151,0.85488649,3.96078219,3.82261543,-25.90262349,-25.76798851,-22.66209281,-22.80025957,2.3958333333333335,3.5208333333333335,0.08333333333333333,11.583333333333334,26.770833333333332,1,0,0.002196360478732101,0.0
238,20,89,1098,0.5517241379310345,0.27586206896551724,0.9310344827586207,21,1,7,2342,0.0,0.5180735,0.0310989,-0.84273734,-9.88068908,-9.36261558,-9.84959018,-10.72342642,14.02671605,14.54478955,14.05781495,13.18397871,0.21428571428571427,10.071428571428571,0.75,12.75,23.142857142857142,1,0,0.020456201854169236,0.0
239,1407,999,31779,2.1666666666666665,0.6666666666666666,2.3333333333333335,3,5,4,4941,0.0,6.49953103,0.06143191,0.99430769,-12.55974427,-6.06021324,-12.49831237,-11.56543659,14.85677109,21.35630212,14.918203,15.85107878,1.8571428571428572,1.8571428571428572,1.0,2.7142857142857144,7.857142857142857,1,1,0.019936282654567993,0.0
240,30,167,11107,0.16613798572561458,0.021015067406819986,6.137985725614592,0,34,2488,390,0.0,0.66921686,0.02965664,-0.09769632,0.10963338,0.77885024,0.13929002,0.01193706,1.83646923,2.50568609,1.86612587,1.7387729,3.030144694533762,5.4991961414791,1.097668810289389,5.693327974276527,6.042202572347267,1,9,-2.0461075318774324e-18,0.0
241,1521,1658,3567,6.916666666666667,0.4722222222222222,0.5,4,7,25,3474,0.0,0.5985803,0.68615567,0.73488261,0.33050614,0.92908643,1.01666181,1.06538875,8.39040322,8.98898352,9.07655889,9.12528584,1.3448275862068966,1.1724137931034482,0.034482758620689655,7.275862068965517,18.517241379310345,2,1,4.3797756889564304e-18,0.0
242,98807,23968,164052,19.166666666666668,1.8333333333333333,8.833333333333334,1,5,0,3865,0.0,0.16200323,0.91299371,0.7314301,0.45215931,0.61416254,1.36515302,1.18358941,0.30459936,0.46660259,1.21759307,1.03602946,0.0,6.0,1.0,18.0,32.0,1,1,-1.899114346453058e-18,0.0
243,1848,2438,1033,16.625,1.75,9.375,7,0,1,1348,0.0,0.23755018,0.16599194,1.57626318,0.42502616,0.66257634,0.5910181,2.00128934,1.11428122,1.3518314,1.28027316,2.6905444,0.0,1.125,0.875,10.0,32.75,0,0,1.5512784868952298e-19,0.0
244,8,10,386,0.975,0.2,134.7,5,31,4,334,0.0,0.95220773,1.02913244,2.18981234,0.17065891,1.12286664,1.19979135,2.36047125,-0.98481514,-0.03260742,0.04431729,1.20499719,0.6666666666666666,1.7777777777777777,0.6666666666666666,2.0,3.3333333333333335,2,5,0.013842100963775023,0.0007340391812651625
245,360,502,13477,4.0,0.25,16.875,0,6,10,3234,0.0,2.40681494,0.89277965,1.80488565,0.71565606,3.122471,1.60843571,2.52054171,-2.08647713,0.32033781,-1.19369748,-0.28159148,2.2,1.3,0.3,2.9,7.4,1,1,0.03987860640308037,0.000182862158504919
246,339,57,1887,1.5,0.14583333333333334,19.833333333333332,13,14,21,4696,0.0,0.16383407,0.70011225,0.47752314,-6.85635301,-6.69251894,-6.15624076,-6.37882987,2.82789688,2.99173094,3.52800913,3.30542002,1.1764705882352942,2.911764705882353,0.3235294117647059,11.941176470588236,27.91176470588235,2,1,0.059814889057648334,2.0053883382706106e-05
247,92,150,8164,0.2,0.0,351.4,10,19,1,442,0.0,1.18037254,0.74534695,0.15366305,0.46888533,1.64925787,1.21423228,0.62254838,0.49195343,1.67232596,1.23730038,0.64561647,0.09090909090909091,1.0,1.0,1.1818181818181819,1.5454545454545454,1,7,6.44242618043728e-19,0.0
248,2859,3076,167875,3.1666666666666665,0.16666666666666666,36.0,4,8,0,3298,0.0,0.19416727,0.18477075,2.67180923,0.86255241,1.05671968,1.04732316,3.53436164,0.12222394,0.31639122,0.30699469,2.79403317,0.0,1.25,0.75,3.75,7.25,1,2,-1.4080321507471853e-18,0.0
249,524,923,18982,0.8787878787878788,0.030303030303030304,0.30303030303030304,2,5,26,1552,0.0,0.5429765,0.88446073,-0.09746659,4.0172914,4.5602679,4.90175212,3.91982481,43.10700398,43.64998048,43.9914647,43.00953739,1.5357142857142858,2.857142857142857,0.10714285714285714,3.892857142857143,5.321428571428571,1,0,0.03987860640308036,0.0
250,1010,1484,2150,3.1666666666666665,1.0,247.5,2,1,3,1062,0.0,0.50118879,0.81385062,0.58039047,0.86692949,1.36811828,1.68078011,1.44731996,3.19494034,3.69612913,4.00879097,3.77533082,1.6,2.4,0.2,9.8,25.8,2,0,0.04055211654939819,0.0
251,1050,1052,29941,1.2307692307692308,0.23076923076923078,485.9230769230769,1,12,0,2413,0.0,0.77405217,0.66432899,0.4384409,4.69082698,5.46487916,5.35515597,5.12926788,22.7897835,23.56383568,23.45411249,23.2282244,0.0,1.0,1.0,11.0,43.0,0,4,-4.000774532165029e-19,0.0
252,1039,1214,2247,4.2727272727272725,0.6363636363636364,2.3636363636363638,9,1,1,1711,0.0,0.80458092,0.58395996,0.21523814,0.70657528,1.51115621,1.29053525,0.92181342,1.11144718,1.91602811,1.69540715,1.32668532,0.5,2.4,0.9,8.6,25.6,0,1,-2.6718297207054854e-19,0.0
253,20515,551,35488,7.285714285714286,0.35714285714285715,71.92857142857143,1,13,0,635,0.0,0.2735925,0.90352062,0.69026418,0.16537417,0.43896667,1.0688948,0.85563835,0.50598973,0.77958223,1.40951036,1.19625391,0.0,4.0,2.0,11.0,31.0,3,2,-1.809343203673065e-17,0.0
254,7,40,503,1.0,0.16666666666666666,0.5,18,0,0,327,0.0,0.14462422,0.14690229,1.95506285,0.38889276,0.53351699,0.53579506,2.34395561,0.81221375,0.95683798,0.95911605,2.7672766,0.0,5.611111111111111,0.2222222222222222,10.38888888888889,30.5,0,0,5.409793443792186e-19,0.0
255,1512,1541,2899,0.65,0.3333333333333333,92.9,7,12,41,1285,0.0,0.35509165,3.19718614,-1.95597284,-0.60147687,-0.24638522,2.59570927,-2.55744971,21.82235679,22.17744844,25.01954293,19.86638395,1.0833333333333333,1.1875,0.9166666666666666,3.1041666666666665,7.3125,2,2,0.04207496688181244,0.00019509360510713697
256,34,176,7657,1.7647058823529411,0.2647058823529412,0.38235294117647056,3,0,31,1213,0.0,0.25207121,3.56891768,0.65733409,4.4649485,4.71701971,8.03386617,5.12228259,-11.58529642,-11.33322521,-8.01637874,-10.92796233,1.7352941176470589,3.588235294117647,0.38235294117647056,8.911764705882353,22.11764705882353,0,0,2.5114702499083447e-20,0.0
257,301,563,17464,0.6445182724252492,0.12956810631229235,0.27906976744186046,42,249,10,1155,0.0,0.52725871,1.19375835,0.7515195,0.87725259,1.40451129,2.07101093,1.62877209,-0.17196705,0.35529166,1.0217913,0.57955245,0.4230769230769231,4.634615384615385,0.8461538461538461,6.0576923076923075,10.01923076923077,4,0,0.07256351401551123,0.0
258,3136,4491,184991,0.39869281045751637,0.09803921568627451,39.20261437908497,49,56,48,1956,0.0,0.37375919,0.37863816,0.06795125,1.51053146,1.88429066,1.88916962,1.57848271,1.88058687,2.25434607,2.25922503,1.94853812,3.4123711340206184,4.680412371134021,0.5154639175257731,10.041237113402062,16.391752577319586,0,12,3.0305832092893143e-19,0.0
259,3237,4802,122157,0.06756756756756757,0.0,740.9864864864865,0,72,2,2574,0.0,0.38079679,0.06535426,2.88737728,0.47172055,0.85251734,0.53707481,3.35909783,0.87382095,1.25461774,0.93917521,3.76119823,1.0,2.5,3.5,3.0,2.5,1,12,-6.074496576832999e-19,0.0
260,781,2298,16753,3.6153846153846154,0.38461538461538464,499.3076923076923,2,11,0,3849,0.0,0.62550496,1.33650166,0.54176021,0.99904934,1.6245543,2.335551,1.54080955,-1.55347918,-0.92797422,-0.21697752,-1.01171897,0.0,1.5,1.0,7.0,18.0,1,1,0.0016740223130853312,2.742932377573785e-06
261,33,29,5537,13.714285714285714,0.2857142857142857,430.42857142857144,1,4,2,4498,0.0,0.98847092,0.57724394,5.6727041,0.8577831,1.84625402,1.43502704,6.5304872,-2.4754197,-1.48694878,-1.89817576,3.1972844,0.6666666666666666,1.3333333333333333,0.3333333333333333,6.666666666666667,24.0,2,1,0.019936282654567986,4.571553962622975e-06
262,1120,1408,5222,23.7,4.2,9.5,7,0,3,597,0.0,0.85165573,0.54759826,65.64519424,0.48880305,1.34045878,1.03640131,66.13399729,-63.74586179,-62.89420606,-63.19826353,1.89933245,1.0,2.0,0.5,9.9,22.2,5,0,0.0002065307227959754,0.0
263,4,5,191,0.8148148148148148,0.08148148148148149,463.2518518518518,1,134,0,320,0.0,0.33040554,0.25718141,0.64471866,0.66941828,0.99982382,0.92659969,1.31413694,1.57411666,1.90452219,1.83129807,2.21883532,0.0,4.0,2.0,10.0,27.0,1,34,0.009358835133211698,0.009150818612929573
264,52,308,1363,0.6428571428571429,0.0,88.92857142857143,2,12,0,2305,0.0,1.42468307,0.12707771,0.48436165,0.44179319,1.86647626,0.5688709,0.92615485,0.94531626,2.36999933,1.07239397,1.42967791,0.0,1.0,1.0,1.0,1.0,0,1,1.9345920765719183e-21,0.0
265,928,1555,63767,0.8064516129032258,0.3870967741935484,33.096774193548384,8,19,4,4050,0.0,0.78026253,0.94927667,0.6516536,0.95176439,1.73202692,1.90104106,1.603418,0.70414849,1.48441102,1.65342516,1.3558021,0.5,3.9166666666666665,0.8333333333333334,9.583333333333334,22.75,0,0,-3.31587302055452e-19,0.0
266,6058,16,32466,2.9714285714285715,0.45714285714285713,0.42857142857142855,35,0,0,3776,0.0,0.39127676,1.03826227,0.76512639,0.08144514,0.4727219,1.11970741,0.84657153,-0.10650031,0.28477645,0.93176196,0.65862608,0.0,1.8857142857142857,0.9714285714285714,7.485714285714286,17.714285714285715,2,0,0.005858051552107306,0.0
267,101,45,13686,3.855421686746988,0.39759036144578314,58.963855421686745,63,14,6,2237,0.0,0.62114329,2.381547,-0.89768124,0.68692695,1.30807023,3.06847395,-0.21075429,-0.48921056,0.13193273,1.89233644,-1.38689179,0.028985507246376812,3.0144927536231885,1.3478260869565217,11.159420289855072,25.89855072463768,4,3,0.026729060812122167,0.0005563124017115899
268,3758,421,31178,7.166666666666667,1.1666666666666667,3.5,4,1,1,469,0.0,0.11092601,0.75377981,2.46583112,0.04694739,0.1578734,0.8007272,2.51277852,4.76603465,4.87696066,5.51981446,7.23186578,0.0,1.4,0.4,5.2,13.0,1,0,4.445998090808671e-19,0.0
269,2157,3620,51531,2.4285714285714284,0.5714285714285714,1.4285714285714286,1,11,2,4875,0.0,0.99570549,0.17267314,2.02189361,0.29354431,1.2892498,0.46621745,2.31543792,3.08506022,4.0807657,3.25773335,5.10695382,0.6666666666666666,2.0,3.3333333333333335,12.666666666666666,26.666666666666668,1,1,-4.877280020168802e-19,0.0
270,6272,6943,52913,6.545454545454546,0.36363636363636365,515.2727272727273,1,5,5,1431,0.0,0.564780123,15.3029101,-14.1241276,0.0147200174,0.579500141,15.3176301,-14.1094076,-2.31630036,-1.75152024,12.9866098,-16.440428,1.1666666666666667,1.5,0.16666666666666666,5.666666666666667,11.333333333333334,2,1,-2.533430820707301e-18,0.0012068902461324653
271,468,2118,39422,2.608695652173913,0.30434782608695654,87.05434782608695,1,15,76,1031,0.0,0.29008404,0.78159323,0.65623624,0.33511003,0.62519407,1.11670327,0.99134627,0.95372447,1.24380851,1.73531771,1.60996071,2.5844155844155843,1.7272727272727273,0.6233766233766234,5.025974025974026,11.87012987012987,4,2,0.05298735303045578,4.87632422679784e-05
272,208,748,33225,1.0715648854961832,0.4074427480916031,18.456106870229007,90,277,681,848,0.0,0.99838549,0.67222262,0.02050489,0.15547587,1.15386136,0.82769849,0.17598076,0.47941771,1.4778032,1.15164033,0.4999226,1.993514915693904,8.79247730220493,0.48119325551232167,11.566796368352788,25.782101167315176,11,16,0.1616126897029129,0.025046538419339532
273,760,896,24170,1.125,0.125,0.75,0,3,5,2951,0.0,0.06808555,0.16308808,2.62862816,4.7537047,4.82179025,4.91679278,7.38233286,-0.78143607,-0.71335052,-0.61834799,1.84719209,1.2,2.6,0.0,13.2,35.0,1,0,0.0006735101463178126,0.0
274,114,213,1379,2.909090909090909,1.2727272727272727,1.8181818181818181,8,3,0,2521,0.0,0.0839184,0.60902823,1.11351104,0.31339218,0.39731058,0.92242041,1.42690322,2.64718038,2.73109877,3.2562086,3.76069142,0.125,7.25,1.875,12.75,26.5,1,1,0.039878606403080344,0.0
275,830512,140803,501722,0.0,0.0,285.0,0,7,0,4099,0.0,0.5712143,0.7291203,1.53208357,0.11855924,0.68977355,0.84767954,1.65064281,0.40814745,0.97936175,1.13726774,1.94023102,0.0,0.0,0.0,0.0,0.0,0,1,-4.559864865397475e-19,0.0
276,5673,3784,12445,86.25,2.625,37.0,1,7,0,4397,0.0,3.79803687,0.90939563,-2.46215163,0.48646678,4.28450365,1.39586241,-1.97568485,3.3290779,7.12711477,4.23847353,0.86692627,0.0,1.0,1.0,1.0,1.0,3,2,0.014835893671287929,0.00021120579307318143
277,209,232,4543,1.3725490196078431,0.5490196078431373,17.49019607843137,16,31,4,3612,0.0,0.34801559,-1.42005351,1.9761337,0.09986701,0.4478826,-1.3201865,2.07600071,13.02296094,13.37097653,11.60290743,14.99909464,0.25,3.4,0.5,7.8,17.4,0,2,5.932276743884208e-20,0.0
278,240,581,12199,2.0,0.23529411764705882,0.8823529411764706,9,6,2,828,0.0,0.21123239,-0.28224728,14.6267064,-0.56177241,-0.35054001,-0.84401969,14.06493399,0.78242717,0.99365956,0.50017989,15.40913357,2.5454545454545454,3.727272727272727,0.7272727272727273,8.090909090909092,20.818181818181817,0,0,-7.20645044725859e-20,0.0
279,5001,4058,33909,6.7,0.9,873.5,2,8,0,1313,0.0,0.4114343,19.57433954,-2.56405358,0.74648832,1.15792262,20.32082786,-1.81756526,-33.76527396,-33.35383966,-14.19093441,-36.32932754,0.5,3.0,1.5,7.5,14.0,2,2,0.012228705758261613,6.308744468419706e-06
280,46,633,15064,5.1875,0.8125,669.5,5,10,1,1342,0.0,0.75177936,7.71771293,-6.03331375,-2.1643667,-1.41258734,5.55334623,-8.19768044,20.5428841,21.29466346,28.26059703,14.50957036,0.16666666666666666,4.5,0.6666666666666666,8.666666666666666,24.666666666666668,0,3,-2.0898653842994896e-19,0.0
